IDENT,LATITUDE,LONGITUDE
DM068,48.23022222,11.706375
DM069,48.09459167,11.73913056
DM070,48.36862222,11.84386667
DM071,48.37984167,11.99274167
DM072,48.38073333,11.87461944
DM073,48.41750833,11.86640556
DM074,48.34143056,12.03371667
DM076,48.39681389,11.86608889
DM077,48.42294167,11.91998611
DM078,48.27915278,11.949325
DM079,48.45733333,0.997552778
DM080,48.35443056,11.93179722
DM081,48.35614722,11.95468611
DM082,48.30998056,11.99143333
DM083,48.35929167,11.99677778
DM084,48.34766667,11.84207222
DM085,48.39425278,11.86624167
DM086,48.27913056,11.94936111
DM087,48.37619722,11.87909444
DM088,48.45916667,11.87915833
DM089,48.583125,11.82785
DM090,48.39630833,11.88099444
DM091,48.45460556,11.88103889
DM092,48.30381944,12.10411389
DM093,48.34988889,12.06424722
DM094,48.34423333,12.03073056
DM411,48.53791667,11.50153611
DM412,48.57715556,12.01183333
DM420,48.39983889,11.16209444
DM421,48.413675,11.33111389
DM422,48.42890556,11.52109167
DM423,48.436925,11.62285833
DM424,48.44485,11.72465833
DM425,48.45267778,11.82649167
DM426,48.46041389,11.92835556
DM427,48.46805278,12.03025556
DM428,48.48268611,12.22917778
DM429,48.49342222,12.37844722
DM430,48.31566111,11.17775833
DM431,48.32947222,11.34648889
DM432,48.35119722,11.618825
DM437,48.37818056,11.96999444
DM438,48.39835833,12.24301111
DM439,48.409075,12.392025
DM440,48.29519722,11.18155833
DM441,48.30734722,11.33000833
DM442,48.32909722,11.60235833
DM447,48.35609722,11.953375
DM448,48.37629167,12.22625556
DM449,48.38845,12.39534444
DM450,48.209375,11.19746111
DM451,48.22150278,11.34563333
DM452,48.23828889,11.55508611
DM453,48.24626389,11.65645278
DM454,48.25414722,11.75785833
DM455,48.26193333,11.85930556
DM456,48.26962778,11.96077778
DM457,48.277225,12.062275
DM458,48.29031667,12.24032222
DM459,48.30245556,12.40912778
DM460,48.04528333,11.07388889
DM461,48.05786667,11.22537222
DM462,48.07738333,11.46571667
DM463,48.08662222,11.58190556
DM464,48.10239167,11.78406944
DM465,48.11013611,11.8852
DM466,48.12534167,12.08755833
DM467,48.13481667,12.21634444
DM468,48.15421944,12.48698611
DM469,48.16421389,12.63026944
DM470,48.08783056,11.06593333
DM471,48.10045278,11.21754444
DM472,48.12003056,11.45808611
DM473,48.12929722,11.57438056
DM474,48.14511667,11.77670556
DM475,48.15288611,11.87792778
DM476,48.16814444,12.08046667
DM531,48.36293889,11.76978889
DM532,48.39474444,11.69255833
DM541,48.34084167,11.75322222
DM542,48.25954722,11.70773333
DM551,48.36671944,11.81897222
DM552,48.45538611,11.85194167
DM561,48.34462778,11.80240833
DM562,48.27719722,11.87801111
DM822,48.44945278,11.51195833
DM827,48.48968056,12.03194167
DM831,48.33557222,11.42207778
DM838,48.39291667,12.16848889
DM841,48.31358333,11.407175
DM848,48.37072778,12.15013333
DM852,48.20647778,11.54980556
DM857,48.25028056,12.07716667
DN100,49.49041389,11.16806944
DN101,49.523,11.211175
DN102,49.47885833,11.29464444
DN103,49.51546944,11.34641389
DN104,49.131,10.72429722
DN105,49.31060556,11.23266667
DN106,49.24148611,10.81594444
DN107,49.12854444,10.76436111
DN108,49.49569722,11.10965278
DN109,49.25449167,10.89355278
DN112,49.50953056,11.13578056
DN280,49.51221667,10.93966667
DN281,49.48515,10.89073056
DN282,49.51370278,10.92435278
DN283,49.61896389,10.92718056
DN285,49.69623056,10.92926389
DN286,49.70185,10.92930556
DN287,49.54525833,10.59353611
DN289,49.39605278,10.88891667
DN290,49.52338333,10.824
DN291,49.48955833,10.76304722
DN293,49.52698333,11.01841111
DN294,49.25067222,10.93233056
DN411,49.73175833,10.75634722
DN412,49.70609722,11.02306667
DN413,49.68790556,11.20810556
DN420,49.65200833,10.53105833
DN421,49.64251111,10.63259167
DN422,49.632925,10.73405556
DN423,49.62324444,10.83547778
DN424,49.60731944,11.00022778
DN425,49.58916667,11.18488889
DN426,49.572725,11.3494
DN427,49.56248889,11.45056389
DN428,49.55216111,11.55168333
DN429,49.54174167,11.65278611
DN430,49.55313611,10.50927222
DN431,49.54365833,10.61059722
DN432,49.53409167,10.71185556
DN434,49.46380833,11.42690278
DN435,49.45350278,11.52781667
DN436,49.44310278,11.62871389
DN450,49.45426111,10.48757778
DN451,49.44480556,10.58869722
DN452,49.43525833,10.68974722
DN453,49.42562222,10.79075556
DN454,49.40976389,10.95483611
DN455,49.39168889,11.13874444
DN456,49.37531667,11.30258889
DN457,49.365125,11.40334167
DN458,49.35484167,11.50405
DN459,49.34446389,11.60474444
DN461,49.33642778,10.66773056
DN462,49.31098611,10.93228056
DN463,49.29295,11.11581667
DN464,49.27661389,11.27932778
DN480,49.525,10.80715833
DN481,49.60941389,10.87243889
DN490,49.48295,11.23689722
DN491,49.40416667,11.17200833
DOBAK,53.21333333,7.216944444
DODAS,49.80983611,10.70452222
DODAT,52.26110833,13.41295
DOGOS,50.21498333,8.9488
DOLAV,51.42166667,7.171944444
DOLIT,51.54920278,11.87468333
DONET,47.96072222,8.522708333
DORAP,47.47273611,9.600972222
DOSEL,50.62133333,7.2145
DP411,51.60938889,11.75771389
DP412,51.61519167,11.87350278
DP414,51.62558333,12.08695833
DP415,51.63693611,12.32995556
DP417,51.64719167,12.55961944
DP420,51.50434722,11.66425833
DP421,51.50978611,11.77068889
DP422,51.515575,11.886225
DP423,51.52080833,11.99270833
DP424,51.52594444,12.09921667
DP425,51.53726944,12.34168333
DP426,51.5428,12.46423333
DP427,51.54750556,12.57084444
DP428,51.55211111,12.67747778
DP430,51.40466667,11.67741944
DP431,51.41011944,11.78361667
DP432,51.41595278,11.89889444
DP437,51.44781667,12.58201944
DP438,51.45241389,12.68841944
DP440,51.38568056,11.67991944
DP441,51.39113056,11.78607222
DP442,51.39651111,11.89224722
DP447,51.42811111,12.56821667
DP448,51.43340278,12.6905
DP450,51.28616667,11.69299167
DP451,51.291575,11.79891667
DP452,51.29688889,11.90486667
DP453,51.30210556,12.01084167
DP454,51.30765833,12.12588056
DP455,51.31893056,12.36719167
DP456,51.323725,12.47326944
DP457,51.32842222,12.57936667
DP458,51.33370278,12.70138333
DP462,51.19726944,11.91743333
DP464,51.20801389,12.13796944
DP465,51.21926111,12.37875556
DP467,51.22873056,12.59046944
DP470,51.44256389,12.91043056
DP480,51.45206667,12.983325
DP481,51.48829722,12.29663056
DP482,51.68565278,11.615175
DP485,51.50662778,12.16198611
DP486,51.63411944,12.61189722
DP491,51.3534,12.28356944
DP492,51.33601944,12.12701111
DP493,51.58881111,12.71273611
DP494,51.61121944,12.79505833
DP495,51.36853333,12.1389
DP496,51.29495556,12.17871389
DP499,51.41061111,12.18344722
DP510,51.4302,12.19366667
DP511,51.50590278,12.16228611
DP512,51.56565,12.36938611
DP513,51.40862778,12.14159444
DP514,51.4025,11.63385833
DP515,51.42794444,12.14588056
DP516,51.47034722,12.12529167
DP517,51.41851389,11.95069167
DP518,51.42733333,12.13303333
DP519,51.38585278,12.08731667
DP520,51.40891944,12.14773333
DP521,51.45333333,12.08126667
DP522,51.74193333,12.37756667
DP523,51.40658056,12.09865278
DP524,51.781975,11.90545278
DP525,51.38814444,11.72632778
DP526,51.36733889,12.09609167
DP527,51.20817778,11.75621944
DP528,51.12437778,11.83365833
DP529,51.63805833,12.73361389
DP530,51.48676944,12.27816667
DP531,51.4694,12.31623611
DP532,51.487525,12.20701667
DP533,51.50589167,12.29498611
DP534,51.44343611,12.48272778
DP535,51.44522222,12.52296389
DP536,51.44618333,12.54479722
DP537,51.43364722,12.26744444
DP538,51.39546389,12.31350556
DP539,51.36794722,12.29734167
DP540,51.124925,12.00041944
DP541,51.41586667,12.29606111
DP542,51.46527222,12.33598333
DP543,51.423175,12.45676944
DP544,51.427175,12.54693889
DP545,51.42803889,12.56656111
DP546,51.41401944,12.25624722
DP547,51.36225278,12.28285
DP548,51.33745278,12.21982778
DP720,51.48745556,11.34511944
DP729,51.56535,12.9975
DP750,51.26935278,11.37536944
DP759,51.34687778,13.01987778
DP816,51.59969444,12.42131389
DP820,51.48073333,11.67464167
DP823,51.54626667,12.031225
DP826,51.564,12.41096111
DP831,51.41076111,11.79623056
DP841,51.39239722,11.81088889
DP848,51.43253333,12.67021944
DP850,51.28821944,11.73297222
DP853,51.23678333,11.98546389
DP860,51.12968889,11.65166667
DP866,51.24309167,12.47851667
DR101,49.21112778,6.996616667
DR102,49.26168611,6.948322222
DR103,49.30106667,6.981275
DR104,49.30092778,7.140636111
DR105,49.21417222,7.096680556
DR106,49.27806667,7.097605556
DR107,49.21044722,6.973138889
DR108,49.1629,6.918297222
DR200,49.21661111,7.179297222
DR201,49.2174,7.207483333
DR202,49.15195,7.181752778
DR203,49.15180278,7.001672222
DR204,49.12963056,6.963297222
DR205,49.30666111,7.246888889
DR206,49.21497222,7.123725
DR207,49.28319444,7.095808333
DR405,49.307275,6.805766667
DR410,49.23402778,6.781619444
DR411,49.21776944,7.219511111
DR412,49.24873056,7.264655556
DR413,49.29860278,7.264708333
DR414,49.44979722,7.138238889
DR511,49.21246667,7.039808333
DR512,49.24576944,6.986672222
DR513,49.3085,6.986769444
DS030,48.71128889,9.335041667
DS031,48.73648611,9.469761111
DS032,48.74156944,9.495041667
DS033,48.68919722,9.3984
DS034,48.64628611,9.368002778
DS035,48.74802778,9.529738889
DS036,48.71191389,9.338280556
DS037,48.68819167,9.340655556
DS038,48.78468611,9.434644444
DS040,48.68981111,9.067369444
DS041,48.76784167,9.02765
DS042,48.79025,9.016136111
DS043,48.80071111,9.009991667
DS044,48.66454722,9.0898
DS045,48.52348333,9.012608333
DS046,48.66924444,9.114202778
DS047,48.63498889,9.082552778
DS048,48.61089722,9.131025
DS049,48.61799722,8.847308333
DS050,48.67081389,9.122375
DS051,49.06482778,9.929569444
DS052,48.62124167,9.105436111
DS053,48.6158,9.135022222
DS411,48.62919167,8.904613889
DS412,48.61055,8.808263889
DS413,48.59175833,8.711913889
DS414,48.57286389,8.615647222
DS416,48.94978889,9.047505556
DS417,48.82535833,9.04985
DS418,48.76360833,9.124255556
DS419,48.74969167,9.051269444
DS420,48.6931,8.876611111
DS421,48.71435278,8.867144444
DS422,48.695675,8.770638889
DS423,48.67687778,8.674122222
DS424,48.65801389,8.577669444
DS425,48.64194444,9.367277778
DS426,48.67150556,9.664583333
DS427,48.54523056,9.437194444
DS428,48.43948611,8.883461111
DS429,48.60005833,9.162641667
DS430,48.56521944,8.932563889
DS431,48.55671111,8.936463889
DS432,48.53808611,8.840183333
DS433,48.52014444,8.74395
DS434,48.50058889,8.647975
DS510,48.59723611,9.145125
DS511,48.81578611,9.523808333
DS512,48.75171944,9.551086111
DS513,48.76974444,9.648133333
DS514,48.787675,9.745211111
DS515,48.81440833,9.89095
DS517,48.67076944,9.451388889
DS520,48.44619444,9.432583333
DS522,48.68764722,9.578275
DS523,48.70557222,9.675236111
DS524,48.72349167,9.772188889
DS525,48.750025,9.917819444
DS529,48.67281667,8.685491667
DS530,48.77466389,9.216666667
DS531,48.810025,9.404477778
DS532,48.83120833,9.518091667
DS533,48.84916389,9.615180556
DS534,48.86704722,9.712438889
DS535,48.89375,9.858436111
DS542,48.81578611,9.523808333
DS543,48.64145,9.702202778
DS544,48.65934444,9.799036111
DS545,48.67451111,9.882322222
DS625,48.72847222,9.426697222
DT082,52.5829,13.66353889
DT083,52.65591111,13.51986667
DT085,52.83268056,12.62362222
DT262,52.53100278,12.99677778
DT263,52.61469722,13.06343889
DT264,52.61443611,13.19799722
DT265,52.61434167,13.23295278
DT266,52.66531389,13.39095556
DT431,52.66744444,13.52868611
DT432,52.67775278,13.63693889
DT433,52.68796389,13.74524444
DT434,52.698075,13.85359722
DT435,52.70808889,13.962
DT436,52.71800556,14.07045278
DT439,52.44555833,13.49641389
DT440,52.50276667,13.48160833
DT441,52.51115278,13.56888333
DT442,52.52144444,13.67696111
DT443,52.53161389,13.78483056
DT444,52.54169167,13.89281111
DT445,52.55167222,14.00084167
DT446,52.56155278,14.10891944
DT452,52.59549444,13.65806389
DT453,52.60568333,13.76611389
DT454,52.61578056,13.87426944
DT455,52.62578056,13.982475
DT456,52.63568056,14.09072778
DT490,52.57466667,13.44045278
DT491,52.57244444,13.43783611
DT530,52.62678611,13.11184444
DT531,52.61600278,13.00384167
DT532,52.60511944,12.89589167
DT533,52.59414167,12.78799444
DT534,52.58306389,12.68015
DT535,52.57189167,12.57236111
DT536,52.56061944,12.46462778
DT540,52.46243056,13.15578611
DT541,52.45168611,13.04816944
DT542,52.44084444,12.94060833
DT543,52.42990556,12.8331
DT544,52.41886944,12.72564444
DT545,52.40773611,12.61824167
DT546,52.39650556,12.51089444
DT552,52.52299722,12.91828889
DT553,52.51204167,12.81058333
DT554,52.50098889,12.70293333
DT555,52.48984444,12.59533611
DT556,52.4786,12.48779444
DT590,52.54474444,13.13515278
DT591,52.54393889,13.14591111
DT600,52.513475,12.82215
DT605,52.52305833,12.91761667
DT610,52.57034722,13.39589722
DT611,52.63085556,13.43979722
DT650,52.51309444,12.82273333
DT655,52.52192778,12.91698889
DT660,52.56851111,13.39625833
DT661,52.62773889,13.43949444
DT700,52.67816111,13.66153056
DT705,52.51370278,13.70345833
DT710,52.59593611,13.68253333
DT720,52.54739167,13.18075278
DT721,52.608,13.07642222
DT722,52.81841944,13.11683889
DT750,52.68025,13.66381667
DT755,52.51578889,13.70574167
DT760,52.59802222,13.68481944
DT770,52.54920278,13.18015
DT771,52.61145556,13.07372222
DT772,52.81935556,13.11599167
DV101,52.52532222,9.730936111
DV102,52.46036389,9.930833333
DV104,52.41881944,9.928977778
DV105,52.46128333,9.899497222
DV111,52.48672222,9.783038889
DV151,52.47263056,9.787444444
DV152,52.50332222,9.76745
DV153,52.44953333,9.869194444
DV155,52.44139167,10.13831389
DV156,52.40716389,9.925522222
DV157,52.44754444,9.936866667
DV200,52.45636667,9.626633333
DV201,52.50571667,9.552794444
DV202,52.45836667,9.536813889
DV203,52.4592,9.501347222
DV250,52.46905556,9.623177778
DV251,52.51321389,9.552716667
DV253,52.587825,9.551947222
DV254,52.57860833,9.65475
DV256,52.35511667,9.439141667
DV257,52.33133333,9.416680556
DV400,52.62104722,9.559555556
DV460,52.54788889,9.554319444
DV461,52.55073889,9.44515
DV462,52.55348611,9.336030556
DV463,52.55613333,9.226891667
DV464,52.55868333,9.117747222
DV465,52.56113056,9.008588889
DV472,52.47033889,9.330502778
DV473,52.47298056,9.221572222
DV474,52.475525,9.112633333
DV475,52.47796944,9.003680556
DV480,52.28461389,9.426894444
DV481,52.38444722,9.433716667
DV482,52.38718611,9.324941667
DV483,52.389825,9.216216667
DV484,52.39236389,9.107536111
DV485,52.39480278,8.998786111
DV490,52.45938889,9.513458333
DV491,52.47260556,9.489327778
DV500,52.62307222,9.848816667
DV501,52.62618889,9.739541667
DV502,52.54305556,9.733908333
DV560,52.53913611,9.870766667
DV561,52.53673333,9.952027778
DV562,52.53341944,10.06106389
DV563,52.53000833,10.17008333
DV564,52.52649722,10.27908611
DV565,52.52288611,10.38807222
DV572,52.4503,10.05419722
DV573,52.44689444,10.16301389
DV574,52.44339167,10.27181111
DV575,52.43978611,10.38059444
DV581,52.37178889,9.895280556
DV582,52.36719722,10.04734444
DV583,52.3638,10.15595833
DV584,52.3603,10.26456667
DV585,52.35668333,10.37378056
DV590,52.44966944,9.863702778
DV591,52.46241389,9.859663889
DV600,52.51034722,10.06262778
DV601,52.36709444,10.050675
DV602,52.44386111,10.05706944
DV605,52.45731111,9.5916
DV606,52.40485,9.560144444
DV610,52.52328889,10.05208611
DV611,52.39031389,10.04101667
DV612,52.4568,10.04654167
DV615,52.470525,9.568338889
DV616,52.52848889,9.560111111
DV630,52.54380556,9.309847222
DV631,52.33620833,9.296247222
DV632,52.47724722,9.305472222
DV635,52.46454722,9.784961111
DV636,52.50828056,9.802197222
DV640,52.54317778,9.335338889
DV641,52.33558333,9.321594444
DV642,52.46406389,9.330086111
DW090,53.04826944,8.849738889
DW091,53.03646944,8.889783333
DW092,53.01676111,8.913188889
DW093,53.01610278,8.913969444
DW094,52.97803056,8.917366667
DW095,52.96011389,8.867436111
DW096,52.95586667,8.523688889
DW097,53.00065278,8.9323
DW098,53.07355833,9.028591667
DW099,53.08844722,8.960855556
DW270,53.04615278,8.754461111
DW271,53.04526667,8.713108333
DW272,53.04421667,8.671986111
DW273,53.00477222,8.688538889
DW274,53.00079444,8.730394444
DW275,53.00302222,8.728394444
DW276,52.98786111,8.719338889
DW277,52.978225,8.793444444
DW278,52.96056667,8.769261111
DW279,52.93381389,8.817983333
DW280,53.06383056,8.932352778
DW281,53.06868333,8.980263889
DW282,53.13919722,8.670369444
DW283,53.31897778,8.494847222
DW286,53.07926111,8.674952778
DW400,52.97158056,9.163986111
DW401,53.13608333,9.063755556
DW402,53.12989444,8.776747222
DW403,53.123625,8.514013889
DW404,53.12081667,8.403461111
DW405,53.11790833,8.292919444
DW410,52.95735,8.525427778
DW411,52.95455278,8.415297222
DW412,52.95165278,8.305175
DW420,53.03478333,8.299058333
DW450,52.95803333,8.552919444
DW451,52.95455,8.415247222
DW455,53.03768611,8.409341667
DW461,52.99615,8.8835
DW499,53.13590278,9.054863889
DW500,53.13873889,9.197647222
DW501,53.14082222,9.308288889
DW509,52.96958056,9.064236111
DW510,52.97240556,9.206477778
DW511,52.97448056,9.316702778
DW512,52.97645278,9.426936111
DW520,53.05963056,9.422947222
DW521,53.05765278,9.312502778
DW522,53.055575,9.202072222
DW550,52.96901389,9.036727778
DW551,52.97178611,9.174488889
DW555,53.05495278,9.170022222
DW560,53.04483611,8.699308333
DW561,53.01012222,8.748152778
EBARA,53.12977778,13.02043056
EBIPA,50.38139167,9.521558333
EBOGI,50.52296389,8.45195
ED002,47.61083333,12.0475
ED003,47.60583333,12.19888889
ED004,47.58722222,11.73361111
EDEGI,50.95313889,8.979747222
EDELO,48.24460556,11.60864722
EDISA,48.98888889,8.310833333
EDUMI,47.76131111,8.458605556
EKLEN,48.40261111,12.89443333
EKNUR,50.83715556,11.503175
ELBAL,51.15705833,7.446255556
ELBED,50.81829444,6.057641667
ELBOV,51.15930833,7.508605556
ELDEX,50.08175,9.052797222
ELKER,52.23805833,10.30602222
ELMID,48.83305556,9.655
ELMOX,49.38349167,9.824775
ELMUG,48.15169444,12.34015278
ELTAM,49.94822222,10.77706111
EMBAD,51.27768611,9.273941667
EMDIN,53.36721667,7.098002778
EMGOD,50.19638889,7.328888889
ENIBI,47.68121667,9.537777778
ENUGA,52.65507778,9.059597222
EPILA,51.19275278,13.63135278
EPOMA,49.46176667,8.819855556
EREXA,52.54628333,9.165319444
ERLAD,52.64839722,8.962647222
ERLEK,53.43319167,9.619897222
ERNEP,50.97138889,8.279722222
ESUPI,50.05844444,8.121097222
ESUVA,49.08793056,10.07955833
ETEBO,52.13833333,6.875277778
ETESI,51.06058611,14.15245
ETIPO,51.72446944,12.13133611
ETREM,47.74250278,9.695697222
EVTAT,47.57470556,10.25553333
EXUSI,49.22265278,12.65723333
FATO1,48.23795,11.56541944
FH060,50.03524722,7.349466667
FH061,50.05943611,7.226844444
FH062,50.01457778,7.227397222
FH063,50.10287778,7.416577778
FH064,50.066175,7.521702778
FH065,50.12390833,7.437494444
FH066,50.12469167,7.438277778
FH067,50.04903333,7.498008333
FH068,50.17418889,7.38625
FH070,49.86422222,7.177894444
FH071,49.91529444,7.110333333
FH073,49.8748,7.080308333
FH075,49.74065833,7.052205556
FH076,49.79468611,7.107063889
FH077,49.85232222,7.017405556
FH078,49.80638333,6.987663889
FH080,49.98336111,7.037716667
FH400,49.97310556,7.441161111
FH401,50.00741111,7.168802778
FH402,49.95632222,7.118563889
FH403,49.83858611,7.003238889
FH404,49.78224444,6.948355556
FH405,49.72588889,6.893575
FH410,49.74948333,7.220522222
FH411,49.69325,7.165483333
FH412,49.63700278,7.110544444
FH415,49.68147778,7.002141667
FH420,49.73777778,7.057002778
FH500,49.92040278,7.388944444
FH501,50.00983611,7.171191667
FH502,50.07519722,7.235661111
FH503,50.15067222,7.310377778
FH504,50.20683333,7.366161111
FH505,50.26296944,7.422080556
FH506,50.21803611,7.531391667
FH510,50.06096389,7.528522222
FH511,50.11701667,7.584461111
FH515,50.16195833,7.475397222
FH516,50.31908611,7.478141667
FH517,50.02495833,7.615558333
FM001,49.45814444,8.921891667
FM002,49.39166389,8.916269444
FM003,49.45743611,8.389466667
FM004,49.36761667,8.347738889
FM005,49.31192778,8.418988889
FM040,49.46934167,8.611663889
FM041,49.42133333,8.655647222
FM042,49.37744444,8.615252778
FM043,49.32396111,8.566144444
FM044,49.37039444,8.7022
FM045,49.48585,8.29925
FM046,49.33209444,8.673363889
FM047,49.35707778,8.714352778
FM050,49.45671667,8.389094444
FM052,49.30506389,8.318772222
FM053,49.44794444,8.326422222
FQ001,51.00256111,9.129438889
FQ002,50.85011667,9.023311111
FQ003,50.92635,9.076286111
FQ005,51.06621944,8.567719444
FQ007,51.13302222,8.594486111
FQ110,51.01988889,8.737425
FQ111,50.98549722,8.862594444
FQ112,51.03218056,8.786527778
FQ114,51.08844444,8.824691667
FQ290,51.05081944,8.624263889
FQ291,51.08776389,8.488372222
FQ292,51.09168889,8.473886111
FQ294,51.05609722,8.457119444
FQ296,51.08643611,8.609102778
GAMKO,51.40155,11.99460556
GAPNU,51.378925,6.740863889
GARMA,52.73522222,11.81619444
GATPI,48.04673889,7.687005556
GAVLI,50.50616667,13.13824167
GEBDA,49.1025,8.2875
GEBSU,50.60861111,6.564444444
GEKPI,49.77484167,8.748005556
GELPA,50.28305556,6.288333333
GELTI,54.79336111,10
GERLO,49.54898889,8.253883333
GESBI,51.06099722,6.324763889
GIGUB,51.66738889,11.27216944
GILAS,52.63166667,14.52583333
GIMIG,54.43472222,9.983333333
GIMRU,54.56,11.31361111
GIPAV,49.61385,9.720286111
GIPOL,47.50527778,8.040833333
GIRDU,52.07648889,11.77806389
GISNU,49.71636111,7.85735
GITER,54.64444444,11
GOBNO,50.98226667,5.989733333
GOBOT,54.62277778,11.08611111
GOLVI,53.97055556,6.849166667
GOMAX,48.79013889,12.348725
GOMKU,54.65689167,6.5
GOMPA,50.99827778,13.58145278
GOPAS,49.96638889,6.069722222
GOTEL,54.51416667,8
GOTGI,51.52139167,9.743825
GOTIG,52.118775,6.763958333
GOVEN,52.05833333,14.75555556
GS003,50.69710278,8.227458333
GS004,50.55881389,8.380927778
GS005,50.62351944,8.120233333
GS006,50.77244444,8.184327778
GS011,50.75618333,7.985077778
GS012,50.79645,8.021522222
GS013,50.75415833,7.989191667
GS014,50.80827222,8.436641667
GS015,50.90166667,7.952602778
GTLOV,53.71416667,9.9243
HI010,53.52511944,9.589305556
HI011,53.45678611,9.445855556
HI015,53.39174444,9.532722222
HI019,53.57666111,9.922886111
HI030,53.74061389,10.04670556
HI035,53.67534722,10.133675
HI038,53.50326667,9.76765
HI039,53.46633889,9.821836111
HI100,53.49330556,9.746616667
HI101,53.51230278,9.653686111
HI102,53.45364167,9.728541667
HI103,53.48859167,9.735433333
HI104,53.39963611,9.76325
HI105,53.42280278,10.20043333
HI106,53.405575,9.540097222
HI107,53.28063056,9.248902778
HI200,53.56421111,9.896875
HI201,53.62061944,9.874327778
HI202,53.61986389,9.847791667
HI203,53.58204444,9.9348
HI204,53.58449167,9.943961111
HI205,53.51541667,10.28308889
HI206,53.56954444,9.576283333
HI207,53.55580556,9.503205556
HK100,54.38610278,10.22991944
HK101,54.38918889,10.27006111
HK102,54.34931389,10.21980556
HK103,54.27335833,10.2592
HK104,54.26920833,10.25881111
HK200,54.37113611,10.03811667
HK201,54.36843611,10.00400556
HK202,54.36711111,9.987288889
HK203,54.36553333,9.967430556
HK204,54.33483333,9.985019444
HK205,54.29879167,9.919683333
HK206,54.46548889,9.944680556
HL001,53.91154722,10.99792222
HL003,53.78734167,10.62576667
HL004,53.79647778,10.39216111
HL006,53.82332778,10.81291667
HL012,53.87960833,10.82575833
HL014,53.79102778,10.94718611
HL015,53.75845278,10.89211944
HL022,53.83293611,10.56288889
HL024,53.69845278,10.59756111
HL125,53.95393889,11.04035556
HL145,53.79543333,11.12604167
HL165,53.87469722,11.08327778
HL224,53.89889167,10.32296389
HL225,53.81385278,10.31219722
HL245,53.65584722,10.400275
HL265,53.73486111,10.35631667
IBAMA,52.73580278,13.11418889
IBDAG,52.72420556,9.19645
IBEGO,51.68455,8.789738889
IBGES,49.59776389,8.587655556
IBIKO,51.45842778,6.644030556
IBILA,47.42663056,9.180611111
IBIRU,48.62301667,9.280288889
IBLUS,49.89670278,8.09475
IBVIL,50.43444444,7.369166667
IBVOV,51.60038889,11.48884722
IDELA,51.57469167,7.772855556
IDOVI,50.07805556,7.291388889
INDIX,54.16713889,6.5
INKAN,53.41515278,7.3568
IRKOX,51.89746111,11.227175
IRMAS,52.304525,13.59522778
JA061,48.01123056,10.29598611
JA062,48.03250278,10.34973889
JA063,47.99261111,10.431675
JA064,47.96728333,10.35358333
JA065,48.07997222,10.27105556
JA066,48.08539722,10.12267778
JA067,48.07279167,10.14271111
JA068,48.09860556,10.34298333
JA069,47.96420278,10.38819444
JA241,47.97520556,10.20521667
JA242,47.92507778,10.07944444
JA243,47.92383056,10.07632222
JA244,47.84526667,10.10466944
JA245,47.97954722,9.990116667
JA246,47.98819722,10.12576667
JA420,47.98520833,9.939338889
JA424,48.07480833,10.16398611
JA426,48.13067222,10.30497222
JA428,48.16445833,10.39061944
JA430,47.89947222,10.01543611
JA438,48.07842778,10.46616667
JA450,47.81372778,10.09123056
JA454,47.90303333,10.31533333
JA456,47.95869167,10.45599444
JA458,47.99235278,10.54144722
JA460,47.72983333,10.27973333
JA461,47.69585,10.34962222
JA531,47.975475,10.20589444
JA532,47.98864167,10.125375
JA551,48.06196944,10.24826111
JA552,48.08056389,10.13036111
JA555,47.84766944,10.17617778
KERAX,50.475,9.581944444
KESUR,54.84055556,9.8875
KOGES,50.56993333,6.200575
KOKOR,54.46138889,11.69
KOLOT,51.46366111,7.4574
KOMIL,51.54408611,8.445191667
KOMIV,52.65703611,13.42048333
KONAP,50.18393889,9.506608333
KONUG,52.47553333,10.89090556
KOPUG,50.19494722,11.17753333
KOSAM,51.44312222,12.47564167
KOSAX,49.58531667,8.227722222
KOSEB,54.78,12.59777778
KUBAT,53.33638889,6.993611111
KUGAL,55,7.620555556
KUGUK,49.96604444,9.020936111
KULUT,51.12527778,12.21893056
KUPIP,49.94078333,8.160283333
KUVEK,53.73472222,6.5
LABIL,53.49583333,6.816483333
LAGOS,47.54112778,9.531491667
LALMI,49.34861111,8.826944444
LAMLA,50.59303889,6.238102778
LANAS,54.64,8.626783333
LANOK,48.42305556,9.926388889
LAPDI,47.50786389,9.218158333
LEBKU,47.83540556,9.149252778
LENDI,52.37061389,10.28549167
LERDI,52.32835,10.72168333
LETKU,49.34758611,10.55356389
LILKI,52.430025,13.74952778
LIRMU,50.75464167,7.288683333
LISKU,50.04738333,8.277286111
LITLI,48.96436944,12.86401944
LITSO,51.13860278,9.994791667
LN002,51.12709444,6.599688889
LN003,51.16738611,6.629908333
LN004,51.22144722,6.522263889
LN006,51.32075556,6.430019444
LN007,51.28510556,6.395141667
LN131,51.18523611,6.594369444
LN132,51.11946389,6.48795
LN133,51.11044167,6.473386111
LN134,51.21903889,6.322808333
LN135,51.17690278,6.610933333
LN136,51.06972222,6.467847222
LN137,51.05752778,6.451625
LN138,51.13076389,6.702461111
LN310,51.33648889,6.292080556
LN311,51.29795,6.369419444
LN313,51.29016111,6.385002778
LN314,51.25803889,6.324711111
LN315,51.120625,6.447122222
LN316,51.14528611,7.096313889
LN317,51.28271389,6.3247
LP020,51.60561111,8.8401
LP021,51.65087222,8.952419444
